,year_event,country_event_x,event_x,country_event_y,event_y
1054,1996,Italy,"Romano Prodi becomes Prime Minister for the Olive Tree coalition, voted into power with the external support of the communists.",Luxembourgo,Utopolis Kirchberg cinema multiplex (since renamed Kinepolis Kirchberg) and Casino Luxembourg open.
1055,1996,Malta,The new Labour government suspends Malta's EU application.,Greek," Andreas Papandreou, hospitalized with advanced heart disease and kidney failure since November 1995, retires from office."
1056,1996,Malta,The new Labour government suspends Malta's EU application.,Greek, Costas Simitis is elected Premier.
1057,1996,Malta,The new Labour government suspends Malta's EU application.,Greek," The Imia/Kardak crisis. Greece and Turkey are brought to the brink of war. A Greek military helicopter crashes in the area, killing the three pilots aboard. Later a Turkish F-16 was shot down by a Greek mirage-2000 over the Aegean, killing its pilot Nail Erdogan and the co-pilot bailing out."
1058,1996,Malta,The new Labour government suspends Malta's EU application.,Greek, Andreas Papandreou dies. His funeral procession produces a great outpouring of public emotion.
1059,1996,Malta,The new Labour government suspends Malta's EU application.,Greek, Greece's national actress Aliki Vougiouklaki dies after short illness. Her funeral is attended by hundreds of thousands of people.
1060,1996,Malta,The new Labour government suspends Malta's EU application.,Greek," During demonstrations in Cyprus, activists Tassos Isaac and Solomos Solomou are murdered by members of the Grey Wolves."
1061,1996,Malta,The new Labour government suspends Malta's EU application.,Luxembourgo,Luxembourg City History Museum founded.
1062,1996,Malta,The new Labour government suspends Malta's EU application.,Luxembourgo,Utopolis Kirchberg cinema multiplex (since renamed Kinepolis Kirchberg) and Casino Luxembourg open.
1063,1996,Romania,Emil Constantinescu becomes the third President of Romania;,Greek," Andreas Papandreou, hospitalized with advanced heart disease and kidney failure since November 1995, retires from office."
1064,1996,Romania,Emil Constantinescu becomes the third President of Romania;,Greek, Costas Simitis is elected Premier.
1065,1996,Romania,Emil Constantinescu becomes the third President of Romania;,Greek," The Imia/Kardak crisis. Greece and Turkey are brought to the brink of war. A Greek military helicopter crashes in the area, killing the three pilots aboard. Later a Turkish F-16 was shot down by a Greek mirage-2000 over the Aegean, killing its pilot Nail Erdogan and the co-pilot bailing out."
1066,1996,Romania,Emil Constantinescu becomes the third President of Romania;,Greek, Andreas Papandreou dies. His funeral procession produces a great outpouring of public emotion.
1067,1996,Romania,Emil Constantinescu becomes the third President of Romania;,Greek, Greece's national actress Aliki Vougiouklaki dies after short illness. Her funeral is attended by hundreds of thousands of people.
1068,1996,Romania,Emil Constantinescu becomes the third President of Romania;,Greek," During demonstrations in Cyprus, activists Tassos Isaac and Solomos Solomou are murdered by members of the Grey Wolves."
1069,1996,Romania,Emil Constantinescu becomes the third President of Romania;,Luxembourgo,Luxembourg City History Museum founded.
1070,1996,Romania,Emil Constantinescu becomes the third President of Romania;,Luxembourgo,Utopolis Kirchberg cinema multiplex (since renamed Kinepolis Kirchberg) and Casino Luxembourg open.
1071,1996,Russia,"1996 Russian presidential election: Yeltsin narrowly defeated his Communist challenger, Gennady Zyuganov.",Greek," Andreas Papandreou, hospitalized with advanced heart disease and kidney failure since November 1995, retires from office."
1072,1996,Russia,"1996 Russian presidential election: Yeltsin narrowly defeated his Communist challenger, Gennady Zyuganov.",Greek, Costas Simitis is elected Premier.
1073,1996,Russia,"1996 Russian presidential election: Yeltsin narrowly defeated his Communist challenger, Gennady Zyuganov.",Greek," The Imia/Kardak crisis. Greece and Turkey are brought to the brink of war. A Greek military helicopter crashes in the area, killing the three pilots aboard. Later a Turkish F-16 was shot down by a Greek mirage-2000 over the Aegean, killing its pilot Nail Erdogan and the co-pilot bailing out."
1074,1996,Russia,"1996 Russian presidential election: Yeltsin narrowly defeated his Communist challenger, Gennady Zyuganov.",Greek, Andreas Papandreou dies. His funeral procession produces a great outpouring of public emotion.
1075,1996,Russia,"1996 Russian presidential election: Yeltsin narrowly defeated his Communist challenger, Gennady Zyuganov.",Greek, Greece's national actress Aliki Vougiouklaki dies after short illness. Her funeral is attended by hundreds of thousands of people.
1076,1996,Russia,"1996 Russian presidential election: Yeltsin narrowly defeated his Communist challenger, Gennady Zyuganov.",Greek," During demonstrations in Cyprus, activists Tassos Isaac and Solomos Solomou are murdered by members of the Grey Wolves."
1077,1996,Russia,"1996 Russian presidential election: Yeltsin narrowly defeated his Communist challenger, Gennady Zyuganov.",Luxembourgo,Luxembourg City History Museum founded.
1078,1996,Russia,"1996 Russian presidential election: Yeltsin narrowly defeated his Communist challenger, Gennady Zyuganov.",Luxembourgo,Utopolis Kirchberg cinema multiplex (since renamed Kinepolis Kirchberg) and Casino Luxembourg open.
1079,1996,United Kingdom,A sheep named Dolly becomes the first mammal to be cloned from an adult somatic cell.,Greek," Andreas Papandreou, hospitalized with advanced heart disease and kidney failure since November 1995, retires from office."
1080,1996,United Kingdom,A sheep named Dolly becomes the first mammal to be cloned from an adult somatic cell.,Greek, Costas Simitis is elected Premier.
1081,1996,United Kingdom,A sheep named Dolly becomes the first mammal to be cloned from an adult somatic cell.,Greek," The Imia/Kardak crisis. Greece and Turkey are brought to the brink of war. A Greek military helicopter crashes in the area, killing the three pilots aboard. Later a Turkish F-16 was shot down by a Greek mirage-2000 over the Aegean, killing its pilot Nail Erdogan and the co-pilot bailing out."
1082,1996,United Kingdom,A sheep named Dolly becomes the first mammal to be cloned from an adult somatic cell.,Greek, Andreas Papandreou dies. His funeral procession produces a great outpouring of public emotion.
1083,1996,United Kingdom,A sheep named Dolly becomes the first mammal to be cloned from an adult somatic cell.,Greek, Greece's national actress Aliki Vougiouklaki dies after short illness. Her funeral is attended by hundreds of thousands of people.
1084,1996,United Kingdom,A sheep named Dolly becomes the first mammal to be cloned from an adult somatic cell.,Greek," During demonstrations in Cyprus, activists Tassos Isaac and Solomos Solomou are murdered by members of the Grey Wolves."
